Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty
1766,180826,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1833,1905,1,Unknown,Unknown,2
1767,180827,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1905,1,Unknown,Unknown,1
1768,180828,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1825,1905,1,France,Paris,0
1769,180829,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1825,1905,1,France,Paris,0
1770,180830,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
1771,180831,10683/14558,Unknown,Unknown,Unknown,1833,1905,1,Unknown,Unknown,2
1772,180832,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,1
1773,180833,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,2
1774,180834,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,2
1775,180835,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,1
1776,180836,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,1
1777,180837,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,1
1778,180838,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,1
1779,180839,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,1
1780,180840,10683/14558,Clarinet,Clarinets,Wind,1835,1905,1,England,London,0
1781,180841,10683/14558,Clarinet,Clarinets,Wind,1820,1905,1,Germany,Unknown,0
1782,180842,10683/14558,Clarinet,Clarinets,Wind,1835,1905,1,Unknown,Unknown,0
1783,180843,10683/14558,Clarinet,Clarinets,Wind,1820,1905,1,Germany,Unknown,0
1784,180845,10683/14558,Clarinet,Clarinets,Wind,1837,1905,1,England,London,0
1785,180849,10683/14558,Clarinet,Clarinets,Wind,1825,1905,1,Scotland,Edinburgh,0
1786,180850,10683/14558,Cowbell,Bells,Percussion,0,1905,1,Unknown,Unknown,2
1787,180851,10683/14558,Alto saxhorn,Saxhorns,Wind,1855,1905,1,France,Paris,0
1788,180852,10683/14558,Flugelhorn,Flugelhorns,Wind,1901,1905,1,Czech Republic,Unknown,0
1789,180853,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,2
1790,180854,10683/14558,Choke cymbal,Cymbals,Percussion,0,1905,1,Unknown,Unknown,2
1791,180855,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,2
1792,180856,10683/14558,Sizzle cymbal,Cymbals,Percussion,0,1905,1,Unknown,Unknown,2
1793,180857,10683/14558,Cymbals,Cymbals,Percussion,0,0,2,Turkey,Unknown,0
1794,180862,10683/14558,Side drum,Drums,Percussion,0,1905,1,Unknown,Unknown,2
1795,180861,10683/14558,Cylindrical drum,Drums,Percussion,0,1905,1,Unknown,Unknown,1
1796,180863,10683/14558,Claves,Unknown,Other,0,1905,1,Unknown,Unknown,2
1797,180864,10683/14558,Side drum,Drums,Percussion,1925,1905,1,Unknown,Unknown,2
1798,180865,10683/14558,Sheng,Mouth organs,Wind,0,1905,1,Unknown,Unknown,2
1799,180866,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,2
1800,180867,10683/14558,Unknown,Unknown,Unknown,1934,1905,1,Unknown,Unknown,2
1801,180869,10683/14558,Unknown,Unknown,Unknown,1934,1905,1,Unknown,Unknown,2
1802,180868,10683/14558,Castanets,Castanets,Percussion,0,1905,1,Unknown,Unknown,2
1803,180870,10683/14558,Jinghu,Fiddles,Strings,0,1905,1,China,Unknown,0
1804,180871,10683/14558,Erhu,Fiddles,Strings,0,1905,1,China,Unknown,0
1805,180872,10683/14558,Shamisen,Lutes,Strings,0,1905,1,Japan,Unknown,0
1806,180873,10683/14558,Sanxian,Lutes,Strings,0,1905,1,China,Unknown,0
1807,180874,10683/14558,Piccolo flute,Flutes,Wind,0,1905,1,Scotland,Edinburgh,0
1808,180877,10683/14558,Unknown,Unknown,Unknown,0,1905,1,Unknown,Unknown,2
1809,180875,10683/14558,Transverse flute,Flutes,Wind,1845,1905,1,England,London,0
1810,180876,10683/14558,Piccolo flute,Flutes,Wind,1837,1905,1,England,London,0
1811,180885,10683/14558,Flageolet,Flutes,Wind,1801,1905,1,Unknown,Unknown,2
1812,180893,10683/14558,End blown flute,Flutes,Wind,0,1905,1,Unknown,Unknown,0
1813,180886,10683/14558,Flageolet,Flutes,Wind,1866,1905,1,Unknown,Unknown,2
1814,180887,10683/14558,Transverse flute,Flutes,Wind,1901,1905,1,England,London,0
1815,180896,10683/14558,Piffaro,Oboes,Wind,0,1905,1,Unknown,Unknown,1
1816,180895,10683/14558,Shawm,Oboes,Wind,0,1905,1,Unknown,Unknown,2
1817,180897,10683/14558,Piffaro,Oboes,Wind,0,1905,1,Unknown,Unknown,1
1818,180899,10683/14558,Clarinet,Clarinets,Wind,1833,1905,1,Unknown,Unknown,1
1819,180900,10683/14558,Transverse flute,Flutes,Wind,0,1905,1,England,London,0
1820,180904,10683/14558,Alto saxophone,Saxophones,Wind,1930,1905,1,France,Paris,0
1821,180901,10683/14558,Dessus de musette,Oboes,Wind,1870,1905,1,Unknown,Unknown,1
1822,180902,10683/14558,Shawm,Oboes,Wind,0,1905,1,Unknown,Unknown,0
1823,180905,10683/14558,Alto saxophone,Saxophones,Wind,1890,1905,1,England,London,0
1824,180906,10683/14558,Clarinet,Clarinets,Wind,1895,1906,1,Unknown,Unknown,1
1825,180910,10683/14558,Tenor saxophone,Saxophones,Wind,1933,1906,1,England,London,0
1826,180907,10683/14558,Bassoon,Bassoons,Wind,1875,1906,1,France,Paris,0
1827,180908,10683/14558,Unknown,Beaters,Beaters,0,1907,1,Unknown,Unknown,2
1828,180912,10683/14558,Bugle,Bugles,Wind,1909,1907,1,Germany,Nuremberg,0
1829,180913,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1895,1907,1,England,Unknown,0
1830,180914,10683/14558,Bugle,Bugles,Wind,1895,1907,1,England,Unknown,0
1831,180919,10683/14558,Unknown,Unknown,Unknown,0,1907,1,Unknown,Unknown,2
1832,180922,10683/14558,Kettledrum,Kettledrums,Percussion,0,1908,1,India,Unknown,0
1833,180920,10683/14558,Unknown,Beaters,Beaters,0,1908,1,Unknown,Unknown,1
1834,180921,10683/14558,Unknown,Unknown,Unknown,0,1908,1,China,Unknown,0
1835,180928,10683/14558,Unknown,Unknown,Unknown,0,1909,1,Unknown,Unknown,2
1836,180923,10683/14558,Molo,Lutes,Strings,0,1909,1,Unknown,Unknown,0
1837,180924,10683/14558,Raft zither,Zithers,Strings,0,1910,1,Unknown,Unknown,1
1838,180937,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1839,180929,10683/14558,Clarinet,Clarinets,Wind,1905,1910,1,Germany,Munich,0
1840,180930,10683/14558,Clarinet,Clarinets,Wind,1905,1910,1,Germany,Unknown,0
1841,180938,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1842,180941,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1843,180942,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1844,180943,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1845,180939,10683/14558,Clarinet,Clarinets,Wind,1926,1910,1,England,London,0
1846,180940,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1910,1,Germany,Cologne,0
1847,180944,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1848,180945,10683/14558,Basset horn,Clarinets,Wind,1835,1910,1,Unknown,Unknown,0
1849,180946,10683/14558,Clarinet,Clarinets,Wind,1855,1910,1,France,Paris,0
1850,180955,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
1851,180947,10683/14558,Clarinet,Clarinets,Wind,1929,1910,1,England,London,0
1852,180948,10683/14558,Clarinet,Clarinets,Wind,1929,1910,1,France,Paris,0
1853,180957,10683/14558,Clarinet,Clarinets,Wind,1900,1910,1,Unknown,Unknown,0
1854,180958,10683/14558,Clarinet,Clarinets,Wind,0,1911,1,Switzerland,Lugano,0
1855,180960,10683/14558,Clarinet,Clarinets,Wind,1875,1911,1,France,Paris,0
1856,180961,10683/14558,Clarinet,Clarinets,Wind,1845,1911,1,England,London,0
1857,180962,10683/14558,Clarinet,Clarinets,Wind,0,1912,1,Germany,Unknown,0
1858,180963,10683/14558,Clarinet,Clarinets,Wind,1795,1912,1,Austria,Vienna,0
1859,180964,10683/14558,Clarinet,Clarinets,Wind,0,1912,1,France,Paris,0
1860,180968,10683/14558,Unknown,Unknown,Unknown,0,1913,1,Unknown,Unknown,2
1861,180967,10683/14558,Clarinet,Clarinets,Wind,1880,0,1,Germany,Unknown,0
1862,180973,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
1863,180983,10683/14558,Sizzle cymbal,Cymbals,Percussion,0,1912,1,Unknown,Unknown,2
1864,180987,10683/14558,Clarinet,Clarinets,Wind,0,1913,1,Unknown,Unknown,2
1865,180988,10683/14558,Clarinet,Clarinets,Wind,1860,1913,1,England,London,0
1866,180969,10683/14558,Clarinet,Clarinets,Wind,1945,0,1,Germany,Bremen,0
1867,180970,10683/14558,Unknown,Beaters,Beaters,0,1912,1,Unknown,Unknown,2
1868,180989,10683/14558,Clarinet,Clarinets,Wind,1925,1912,1,France,Paris,0
1869,180990,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1913,1,United States of America,Unknown,0
1870,180998,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1913,1,England,London,0
1871,180991,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1913,1,Unknown,Unknown,1
1872,180992,10683/14558,Player piano,Pianofortes,Keyboard,0,1914,1,Unknown,Unknown,2
1873,181000,10683/14558,Clarinet,Clarinets,Wind,0,1914,1,France,Unknown,0
1874,181003,10683/14558,Clarinet,Clarinets,Wind,1909,1915,1,England,London,0
1875,181005,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,France,Unknown,0
1876,181016,10683/14558,Unknown,Unknown,Unknown,0,1913,1,Scotland,Edinburgh,0
1877,181017,10683/14558,Unknown,Unknown,Unknown,0,1913,1,Unknown,Unknown,2
1878,181018,10683/14558,Unknown,Unknown,Unknown,1833,1913,1,Scotland,Edinburgh,0
1879,181020,10683/14558,Clarinet,Clarinets,Wind,0,1913,1,Scotland,Edinburgh,0
1880,181022,10683/14558,Unknown,Unknown,Unknown,0,1913,1,Scotland,Edinburgh,0
1881,181024,10683/14558,Unknown,Unknown,Unknown,0,1914,1,Scotland,Edinburgh,0
1882,180993,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1914,1,England,London,0
1883,180994,10683/14558,Baritone saxhorn,Saxhorns,Wind,1900,1914,1,Unknown,Unknown,0
1884,181026,10683/14558,Unknown,Unknown,Unknown,0,1915,1,England,London,0
1885,181025,10683/14558,Alto saxhorn,Saxhorns,Wind,1962,1915,1,England,London,0
1886,181028,10683/14558,Unknown,Unknown,Unknown,0,1915,1,Unknown,Unknown,2
1887,181027,10683/14558,Baritone saxhorn,Saxhorns,Wind,1962,0,1,England,London,0
1888,181030,10683/14558,Unknown,Unknown,Unknown,0,1915,1,Unknown,Unknown,2
1889,181032,10683/14558,Unknown,Unknown,Unknown,0,1915,1,Unknown,Unknown,2
1890,181034,10683/14558,Unknown,Unknown,Unknown,0,1915,1,Unknown,Unknown,2
1891,181038,10683/14558,Unknown,Unknown,Unknown,0,1915,1,Unknown,Unknown,0
1892,181039,10683/14558,Unknown,Unknown,Unknown,0,1915,1,Unknown,Unknown,2
1893,181042,10683/14558,Unknown,Unknown,Unknown,0,1916,1,Unknown,Unknown,2
1894,181043,10683/14558,Unknown,Unknown,Unknown,1801,1916,1,England,London,0
1895,181044,10683/14558,Unknown,Unknown,Unknown,0,1917,1,Unknown,Unknown,2
1896,181050,10683/14558,Unknown,Unknown,Unknown,0,1917,1,Unknown,Unknown,2
1897,181059,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
1898,181029,10683/14558,Hunting horn,Hunting horns,Wind,1957,1915,1,France,Paris,0
1899,181031,10683/14558,Flugelhorn,Flugelhorns,Wind,1895,1915,1,Unknown,Unknown,1
1900,181062,10683/14558,Euphonium,Tubas,Wind,0,1917,1,England,Unknown,0
1901,181063,10683/14558,Unknown,Unknown,Unknown,1895,1917,1,England,London,0
1902,181064,10683/14558,Unknown,Unknown,Unknown,0,1917,1,Unknown,Unknown,1
1903,181066,10683/14558,Post horn,Horns,Wind,0,1917,1,Germany,Nuremberg,0
1904,181071,10683/14558,Melodeon,Accordions,Wind,0,1917,1,Unknown,Unknown,1
1905,181078,10683/14558,Unknown,Unknown,Unknown,1795,1917,1,England,London,0
1906,181082,10683/14558,Keyed bugle,Bugles,Wind,1837,1917,1,England,London,0
1907,181084,10683/14558,Unknown,Unknown,Unknown,1795,1917,1,England,London,0
1908,181065,10683/14558,Valve trumpet,Trumpets,Wind,1925,1918,1,England,London,0
1909,181067,10683/14558,Euphonium,Tubas,Wind,0,1918,1,England,Unknown,0
1910,181068,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1919,1,Unknown,Unknown,1
1911,181069,10683/14558,Flugelhorn,Flugelhorns,Wind,1934,0,1,Unknown,Unknown,0
1912,181070,10683/14558,Valve trumpet,Trumpets,Wind,1935,1918,1,Unknown,Unknown,1
1913,181072,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1919,1,England,Unknown,0
1914,181073,10683/14558,End blown flute,Flutes,Wind,0,1919,1,Russia,Unknown,0
1915,181074,10683/14558,Violin,Violins,Strings,1805,1919,1,Scotland,Edinburgh,0
1916,181091,10683/14558,Unknown,Unknown,Unknown,1895,1919,1,Unknown,Unknown,0
1917,181097,10683/14558,Bombardon,Tubas,Wind,1916,1919,1,England,London,0
1918,181098,10683/14558,Post horn,Horns,Wind,0,1920,1,France,Strasbourg,0
1919,181102,10683/14558,Mirliton,Mirlitons,Mirlitons,1919,1920,1,Unknown,Unknown,0
1920,181100,10683/14558,Cornophone,Saxhorns,Wind,1890,1920,1,France,Paris,0
1921,181092,10683/14558,Oboe,Oboes,Wind,1923,1920,1,England,London,0
1922,181093,10683/14558,Bass trombone,Trombones,Wind,1970,1920,1,Unknown,Unknown,0
1923,181094,10683/14558,Cornet,Cornets,Wind,1918,1920,1,England,London,0
1924,181095,10683/14558,Tuba,Tubas,Wind,1917,1920,1,England,London,0
1925,181096,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1972,1920,1,Germany,Klingenthal,0
1926,181099,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1920,1,Unknown,Unknown,1
1927,181101,10683/14558,Tuba,Tubas,Wind,1932,1920,1,England,London,0
1928,181103,10683/14558,Unknown,Unknown,Unknown,0,1920,1,France,Paris,0
1929,181104,10683/14558,Cornet,Cornets,Wind,1873,1920,1,United States of America,Worcester,0
1930,181105,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1920,1,Unknown,Unknown,2
1931,181106,10683/14558,Viola,Violas,Strings,1923,1920,1,Italy,Unknown,0
1932,181107,10683/14558,Bow,Bows,Bows,0,1920,1,Unknown,Unknown,2
1933,181111,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1920,1,England,London,0
1934,181108,10683/14558,Guitar,Guitars,Strings,1822,1920,1,Unknown,Unknown,1
1935,181109,10683/14558,Bow,Bows,Bows,0,1920,1,Unknown,Unknown,2
1936,181113,10683/14558,Unknown,Unknown,Unknown,0,1920,1,Unknown,Unknown,2
1937,181112,10683/14558,Baritone saxhorn,Saxhorns,Wind,0,1920,1,England,Unknown,0
1938,181114,10683/14558,Transverse flute,Flutes,Wind,1845,1920,1,England,London,0
1939,181121,10683/14558,Unknown,Unknown,Unknown,0,1920,1,Unknown,Unknown,2
1940,181126,10683/14558,Unknown,Unknown,Unknown,0,1920,1,Unknown,Unknown,2
1941,181131,10683/14558,Flageolet,Flutes,Wind,1801,1920,1,Unknown,Unknown,2
1942,181122,10683/14558,Transverse flute,Flutes,Wind,1802,1920,1,England,London,0
1943,181123,10683/14558,Piccolo flute,Flutes,Wind,1801,1920,1,England,London,0
1944,181153,10683/14558,Unknown,Unknown,Unknown,0,1920,1,Unknown,Unknown,2
1945,181154,10683/14558,Bow,Bows,Bows,0,1920,1,France,Unknown,0
1946,181155,10683/14558,Unknown,Unknown,Unknown,0,1920,1,Unknown,Unknown,2
1947,181124,10683/14558,Violin,Violins,Strings,1891,1920,1,Scotland,Edinburgh,0
1948,181125,10683/14558,Bow,Bows,Bows,0,1920,1,Unknown,Unknown,2
1949,181164,10683/14558,Unknown,Unknown,Unknown,0,1920,1,Unknown,Unknown,2
1950,181168,10683/14558,Chamber organ,Organs,Wind,1748,1920,1,England,London,0
1951,181174,10683/14558,Unknown,Unknown,Unknown,0,1921,1,Unknown,Unknown,2
1952,181160,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1921,1,England,London,0
1953,181161,10683/14558,Transverse flute,Flutes,Wind,0,1922,1,England,London,0
1954,181185,10683/14558,Unknown,Unknown,Unknown,0,1923,1,Unknown,Unknown,2
1955,181181,10683/14558,Unknown,Unknown,Unknown,1833,1924,1,Unknown,Unknown,1
1956,181182,10683/14558,Unknown,Unknown,Unknown,0,1924,1,Unknown,Unknown,2
1957,181193,10683/14558,Cymbals,Cymbals,Percussion,0,1924,1,Unknown,Unknown,2
1958,181177,10683/14558,Grand fortepiano,Pianofortes,Keyboard,0,1924,1,Unknown,Unknown,0
1959,181178,10683/14558,Whistle,Flutes,Wind,0,1925,1,Unknown,Unknown,2
1960,181179,10683/14558,Transverse flute,Flutes,Wind,1862,1925,1,England,London,0
1961,181180,10683/14558,Grand fortepiano,Pianofortes,Keyboard,1800,1925,1,Unknown,Unknown,0
1962,181202,10683/14558,Unknown,Unknown,Unknown,0,1925,1,England,London,0
1963,181203,10683/14558,Kettledrum,Kettledrums,Percussion,1866,1925,1,Belgium,Brussels,0
1964,181204,10683/14558,Kettledrum,Kettledrums,Percussion,1866,1925,1,Belgium,Brussels,0
1965,181206,10683/14558,Tenor drum,Drums,Percussion,1935,1925,1,Great Britain,Unknown,0
1966,181211,10683/14558,Unknown,Unknown,Unknown,0,1925,1,Unknown,Unknown,2
1967,181214,10683/14558,Unknown,Unknown,Unknown,0,1925,1,Unknown,Unknown,2
1968,181183,10683/14558,Grand fortepiano,Pianofortes,Keyboard,1793,1925,1,England,London,0
1969,181184,10683/14558,Sock cymbal,Cymbals,Percussion,1925,1925,0,Unknown,Unknown,2
1970,181215,10683/14558,Unknown,Unknown,Unknown,0,1925,1,Unknown,Unknown,2
1971,181217,10683/14558,Cittern,Citterns,Strings,0,1925,1,Unknown,Unknown,2
1972,181216,10683/14558,Serpent Forveille,Serpents,Wind,1830,0,1,France,Rouen,0
1973,181218,10683/14558,Viola pomposa,Violoncellos,Strings,0,1925,1,Unknown,Unknown,2
1974,181219,10683/14558,Unknown,Unknown,Unknown,1760,1925,1,Unknown,Unknown,2
1975,181220,10683/14558,Tubular bell,Bells,Percussion,0,0,2,Great Britain,Unknown,0
1976,181221,10683/14558,Tubular bell,Bells,Percussion,0,0,2,England,London,0
1977,181224,10683/14558,Unknown,Unknown,Unknown,0,1926,1,Unknown,Unknown,2
1978,181225,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
1979,181226,10683/14558,Unknown,Unknown,Unknown,0,1925,1,Unknown,Unknown,2
1980,181222,10683/14558,One string fiddle,Fiddles,Strings,0,1926,1,Unknown,Unknown,2
1981,181223,10683/14558,Alto saxhorn,Saxhorns,Wind,1858,1926,1,France,Paris,0
1982,181229,10683/14558,Unknown,Unknown,Unknown,0,1926,1,Unknown,Unknown,2
1983,181230,10683/14558,Unknown,Unknown,Unknown,1934,0,1,England,London,0
1984,181236,10683/14558,Post horn,Horns,Wind,1895,1925,1,Unknown,Unknown,2
1985,181232,10683/14558,Unknown,Unknown,Unknown,0,1925,1,Unknown,Unknown,2
1986,181237,10683/14558,Post horn,Horns,Wind,0,1925,1,Unknown,Unknown,2
1987,181240,10683/14558,Oboe,Oboes,Wind,1965,1925,1,Unknown,Unknown,0
1988,181228,10683/14558,Unknown,Unknown,Unknown,0,1925,1,Unknown,Unknown,2
1989,181231,10683/14558,Post horn,Horns,Wind,0,1926,1,Unknown,Unknown,2
1990,181246,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
1991,181233,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1925,1,Unknown,Unknown,2
1992,181259,10683/14558,Cowbell,Bells,Percussion,0,1925,1,Unknown,Unknown,2
1993,181276,10683/14558,Woodblock,Metallophones/Steeldrums,Percussion,0,1925,1,Unknown,Unknown,2
1994,181267,10683/14558,Post horn,Horns,Wind,0,1926,1,Unknown,Unknown,2
1995,181268,10683/14558,Side drum,Drums,Percussion,1934,0,1,Unknown,Unknown,1
1996,181309,10683/14558,Virginal,Harpsichords,Keyboard,1678,0,1,Italy,Naples,0
1997,181323,10683/14558,Unknown,Unknown,Unknown,0,1908,1,Unknown,Unknown,2
1998,181310,10683/14558,Clavichord,Clavichords,Keyboard,1735,1908,1,Unknown,Unknown,1
1999,181325,10683/14558,Unknown,Unknown,Unknown,0,1908,1,Unknown,Unknown,2
2000,181311,10683/14558,Piccolo flute,Flutes,Wind,0,1908,1,Unknown,Unknown,2
2001,181312,10683/14558,Clavichord,Clavichords,Keyboard,1615,1909,1,Unknown,Unknown,1
2002,181330,10683/14558,Unknown,Unknown,Unknown,0,1909,1,Unknown,Unknown,2
2003,181334,10683/14558,Harp lute,Harp lutes/koras,Strings,0,1910,1,Unknown,Unknown,1
2004,181335,10683/14558,Unknown,Unknown,Unknown,1866,1910,1,England,London,0
2005,181342,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
2006,181348,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
2007,181347,10683/14558,Bow,Bows,Bows,0,1909,1,France,Unknown,0
2008,181349,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1909,1,England,London,0
2009,181350,10683/14558,Bow,Bows,Bows,0,1910,1,Unknown,Unknown,2
2010,181351,10683/14558,Clarinet,Clarinets,Wind,1905,1910,1,Germany,Unknown,0
2011,181352,10683/14558,Dital harp,Harps,Strings,1801,1910,1,England,London,0
2012,181361,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
2013,181359,10683/14558,Flugelhorn,Flugelhorns,Wind,1885,1910,1,Belgium,Brussels,0
2014,181360,10683/14558,Clarinet,Clarinets,Wind,1915,0,1,France,Unknown,0
2015,181376,10683/14558,Clarinet,Clarinets,Wind,1895,1910,1,France,Paris,0
2016,181378,10683/14558,Unknown,Unknown,Unknown,0,1910,1,Unknown,Unknown,2
2017,181379,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
2018,181380,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0
2019,181383,10683/14558,Clarinet,Clarinets,Wind,1870,0,1,France,Paris,0
2020,181370,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
2021,181371,10683/14558,Clarinet,Clarinets,Wind,1880,1910,1,Republic of Ireland,Dublin,0
2022,181386,10683/14558,Clarinet,Clarinets,Wind,1915,1910,1,United States of America,Unknown,0
2023,181384,10683/14558,Alto saxophone,Saxophones,Wind,1856,1910,1,France,Paris,0
2024,181389,10683/14558,Clarinet,Clarinets,Wind,1875,1910,1,France,Paris,0
2025,181385,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1910,1,Unknown,Unknown,1
2026,181396,10683/14558,Clarinet,Clarinets,Wind,1900,1911,1,Unknown,Unknown,1
2027,181397,10683/14558,Unknown,Unknown,Unknown,0,1911,1,France,Paris,0
2028,181387,10683/14558,Soprano saxophone,Saxophones,Wind,1862,1911,1,France,Paris,0
2029,181388,10683/14558,Tenor trombone,Trombones,Wind,1933,1911,1,England,London,0
2030,181401,10683/14558,Clarinet,Clarinets,Wind,1895,1911,1,Unknown,Unknown,1
2031,181402,10683/14558,Clarinet,Clarinets,Wind,1895,1912,1,Unknown,Unknown,1
2032,181406,10683/14558,Clarinet,Clarinets,Wind,1929,1912,1,United States of America,Indianapolis,0
2033,181409,10683/14558,Clarinet,Clarinets,Wind,1900,1912,1,Unknown,Unknown,1
2034,181410,10683/14558,Kettledrum,Kettledrums,Percussion,0,1912,1,Unknown,Unknown,2
2035,181411,10683/14558,Unknown,Unknown,Unknown,0,1912,1,Unknown,Unknown,2
2036,181412,10683/14558,Unknown,Unknown,Unknown,0,1913,1,Unknown,Unknown,1
2037,181413,10683/14558,Clarinet,Clarinets,Wind,1880,1913,1,France,Paris,0
2038,181414,10683/14558,Unknown,Unknown,Unknown,2004,1913,1,England,Hove,0
2039,181399,10683/14558,Baritone saxophone,Saxophones,Wind,1863,1913,1,France,Paris,0
2040,181400,10683/14558,Barrel organ,Mechanical,Mechanical,1825,1913,1,Unknown,Unknown,2
2041,181416,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,2004,1913,1,England,Hove,0
2042,181418,10683/14558,Unknown,Unknown,Unknown,0,1913,1,France,Paris,0
2043,181419,10683/14558,Unknown,Unknown,Unknown,0,1913,1,Unknown,Unknown,2
